-5.000000000000000000e+00,-3.555555555555555358e+00,-2.111111111111111160e+00,-6.666666666666669627e-01,7.777777777777776791e-01,2.222222222222222321e+00,3.666666666666666075e+00,5.111111111111110716e+00,6.555555555555555358e+00,8.000000000000000000e+00
2.043750000000000011e-01,1.788750000000000062e-01,1.305000000000000049e-01,9.487500000000000100e-02,6.212499999999999967e-02,3.465624999999999956e-02,1.578125000000000014e-02,6.208333333333333065e-03,1.532012195121951279e-03,2.818130630630630794e-04
