-2.000000000000000000e+00,-1.368421052631578982e+00,-7.368421052631579649e-01,-1.052631578947369473e-01,5.263157894736840703e-01,1.157894736842105310e+00,1.789473684210526105e+00,2.421052631578946901e+00,3.052631578947368141e+00,3.684210526315789380e+00,4.315789473684210620e+00,4.947368421052630971e+00,5.578947368421052211e+00,6.210526315789472562e+00,6.842105263157893802e+00,7.473684210526315042e+00,8.105263157894736281e+00,8.736842105263157521e+00,9.368421052631578760e+00,1.000000000000000000e+01
1.837499999999999967e-01,1.753125000000000100e-01,1.231249999999999983e-01,1.127083333333333270e-01,8.964285714285714912e-02,8.015624999999999833e-02,6.250000000000000000e-02,4.358333333333333504e-02,3.325000000000000178e-02,2.914772727272727307e-02,1.578125000000000014e-02,1.233173076923076844e-02,8.355263157894737142e-03,5.976190476190476088e-03,4.222972972972973207e-03,3.872699386503067678e-03,2.734716157205240028e-03,3.434065934065934009e-03,2.354323308270676526e-03,2.264492753623188488e-03
